# Data copied from SSP version 9 database (downloaded in 2014),,,,,,,,,,,,,,,,,,,,,,,,,
MODEL,SCENARIO,REGION,VARIABLE,UNIT,2000,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100
OECD Env-Growth,SSP4_v9_130325,BWA,GDP|PPP,billion US$2005/yr,16.755,21.649,25.012,30.748,37.819,44.648,51.436,57.773,64.002,69.924,75.501,80.777,85.854,90.516,94.591,97.964,100.81,103.048,104.695,105.757,106.128
OECD Env-Growth,SSP4_v9_130325,CAF,GDP|PPP,billion US$2005/yr,2.835,2.7,3.114,3.87,5.056,6.331,7.579,8.653,9.788,11.004,12.312,13.704,15.185,16.758,18.437,20.211,22.039,23.933,25.897,27.957,30.146
OECD Env-Growth,SSP4_v9_130325,CAN,GDP|PPP,billion US$2005/yr,998.233,1131.835,1201.888,1350.294,1521.654,1675.346,1845.615,2048.81,2263.128,2474.464,2674.918,2870.101,3079.408,3306.594,3540.534,3764.788,3981.931,4183.021,4370.384,4544.905,4698.999
OECD Env-Growth,SSP4_v9_130325,CHE,GDP|PPP,billion US$2005/yr,249.381,266.122,294.115,321.815,355.297,390.883,428.867,470.188,515.096,562.233,609.259,655.595,702.14,748.548,793.041,834.037,872.679,907.834,939.586,968.12,992.519
OECD Env-Growth,SSP4_v9_130325,CHL,GDP|PPP,billion US$2005/yr,161.87,198.286,232.988,294.895,364.611,431.526,496.618,558.763,621.23,683.489,741.522,795.001,847.208,897.636,943.751,983.751,1018.725,1048.148,1073.549,1096.415,1115.479
OECD Env-Growth,SSP4_v9_130325,CHN,GDP|PPP,billion US$2005/yr,3367.175,5362.83,9121.348,13843.786,20259.872,27080.124,33580.307,39109.584,43862.356,47805.433,50574.283,52173.518,53198.144,53598.211,53424.497,52645.677,51638.06,50322.455,48888.444,47421.01,45916.343
OECD Env-Growth,SSP4_v9_130325,CIV,GDP|PPP,billion US$2005/yr,30.024,30.023,33.443,41.991,61.047,88.308,120.078,152.268,186.981,224.308,263.415,304.474,347.458,392.783,440.262,489.683,540.314,591.542,643.769,697.176,752.447
OECD Env-Growth,SSP4_v9_130325,CMR,GDP|PPP,billion US$2005/yr,29.056,34.857,40.336,51.048,66.697,84.735,104.808,124.708,146.464,169.937,195.309,222.784,252.282,283.503,316.389,350.227,384.882,420.429,457.097,495.332,535.02
OECD Env-Growth,SSP4_v9_130325,COD,GDP|PPP,billion US$2005/yr,12.912,15.905,20.876,30.02,45.037,69.929,101.024,133.605,170.664,213.108,260.575,312.775,369.483,430.652,496.41,566.292,639.273,715.337,794.91,878.563,967.542
OECD Env-Growth,SSP4_v9_130325,COG,GDP|PPP,billion US$2005/yr,9.783,11.946,15.396,22.842,30.407,39.248,48.806,58.362,68.695,79.862,91.994,105.147,119.304,134.18,149.82,165.893,182.289,198.837,215.529,232.372,249.492
OECD Env-Growth,SSP4_v9_130325,COL,GDP|PPP,billion US$2005/yr,263.194,314.392,392.55,492.377,600.576,694.683,807.242,930.891,1065.687,1206.451,1353.001,1506.162,1664.593,1824.58,1981.831,2132.415,2277.786,2414.576,2542.878,2662.787,2771.019
OECD Env-Growth,SSP4_v9_130325,COM,GDP|PPP,billion US$2005/yr,0.59,0.677,0.723,0.847,1.045,1.324,1.661,2.012,2.403,2.844,3.353,3.937,4.593,5.322,6.128,7.013,7.983,9.041,10.19,11.436,12.784
OECD Env-Growth,SSP4_v9_130325,CPV,GDP|PPP,billion US$2005/yr,0.956,1.243,1.723,2.13,2.666,3.256,3.915,4.62,5.372,6.134,6.874,7.586,8.279,8.985,9.695,10.39,11.056,11.695,12.331,12.978,13.624
OECD Env-Growth,SSP4_v9_130325,CRI,GDP|PPP,billion US$2005/yr,31.891,38.964,48.697,60.509,74.798,89.219,103.93,118.914,134.207,149.027,163.181,176.772,190.541,203.78,216.084,227.317,237.234,245.604,252.871,259.237,264.446
OECD Env-Growth,SSP4_v9_130325,CUB,GDP|PPP,billion US$2005/yr,39.078,49.927,64.7,74.698,82.119,90.18,98.291,106.687,116.146,127.221,138.194,147.953,156.93,164.929,171.915,178.719,184.908,190.287,195.04,199.449,203.454
OECD Env-Growth,SSP4_v9_130325,CYP,GDP|PPP,billion US$2005/yr,15.776,18.496,20.867,20.828,22.822,25.171,28.347,32.159,36.304,40.546,44.748,49.168,53.943,58.902,63.749,68.129,71.96,75.196,78.028,80.579,82.737
OECD Env-Growth,SSP4_v9_130325,CZE,GDP|PPP,billion US$2005/yr,178.131,217.66,248.639,284.914,335.542,394.668,463.155,535.661,604.628,664.889,724.362,780.957,838.372,899.493,956.73,1003.721,1044.063,1079.438,1111.935,1143.167,1171.666
OECD Env-Growth,SSP4_v9_130325,DEU,GDP|PPP,billion US$2005/yr,2491.626,2562.196,2727.329,2979.059,3166.278,3351.167,3545.836,3779.052,4054.838,4318.427,4550.633,4763.636,4990.366,5205.597,5407.278,5584.605,5741.945,5871.323,5981.948,6079.564,6149.819
OECD Env-Growth,SSP4_v9_130325,DJI,GDP|PPP,billion US$2005/yr,1.285,1.488,1.884,2.379,3.143,4.173,5.412,6.787,8.338,10.053,11.912,13.887,15.985,18.228,20.605,23.096,25.663,28.278,30.925,33.673,36.505
OECD Env-Growth,SSP4_v9_130325,DNK,GDP|PPP,billion US$2005/yr,169.001,179.876,180.168,193.55,210.224,227.131,246.038,267.494,290.89,316.402,343.054,369.063,395.136,421.447,447.301,472.36,497.65,522.097,545.603,568.166,589.155
OECD Env-Growth,SSP4_v9_130325,DOM,GDP|PPP,billion US$2005/yr,49.705,59.109,83.26,103.502,127.079,149.687,173.499,197.714,223.062,248.941,274.972,301.258,327.352,352.765,376.473,398.558,419.438,438.396,455.623,471.198,484.717
OECD Env-Growth,SSP4_v9_130325,DZA,GDP|PPP,billion US$2005/yr,185.689,235.763,268.295,311.22,376.567,457.349,537.446,601.638,649.352,700.43,767.036,848.826,944.583,1051.238,1157.802,1260.79,1360.573,1457.323,1554.487,1652.706,1747.395
OECD Env-Growth,SSP4_v9_130325,ECU,GDP|PPP,billion US$2005/yr,66.431,87.411,104.16,126.875,150.15,176.969,207.761,241.346,279.252,320.486,365.554,414.486,466.7,520.32,574.339,627.815,680.443,731.088,780.185,827.782,872.667
OECD Env-Growth,SSP4_v9_130325,EGY,GDP|PPP,billion US$2005/yr,280.154,333.218,449.698,529.171,702.058,906.922,1156.221,1442.596,1760.868,2095.821,2437.859,2801.956,3187.843,3576.554,3948,4296.226,4624.998,4936.891,5234.602,5512.891,5760.123
OECD Env-Growth,SSP4_v9_130325,ERI,GDP|PPP,billion US$2005/yr,2.114,2.674,2.573,3.215,3.419,3.958,4.527,4.994,5.504,6.082,6.753,7.53,8.413,9.393,10.458,11.604,12.852,14.203,15.671,17.266,19.018
OECD Env-Growth,SSP4_v9_130325,ESP,GDP|PPP,billion US$2005/yr,1012.375,1188.61,1242.302,1307.643,1382.527,1458.268,1561.82,1684.424,1807.919,1928.018,2060.946,2213.509,2383.495,2559.985,2721.308,2862.872,3003.729,3143.246,3286.908,3428.228,3551.244
OECD Env-Growth,SSP4_v9_130325,EST,GDP|PPP,billion US$2005/yr,15.757,22.262,22.253,27.655,32.542,37.538,43.035,48.799,54.32,59.436,63.904,67.693,72.045,76.726,81.102,84.7,87.918,90.849,93.798,96.958,100.009
OECD Env-Growth,SSP4_v9_130325,ETH,GDP|PPP,billion US$2005/yr,34.58,47.237,77.328,108.554,150.476,194.923,242.8,287.787,338.809,396.54,459.627,527.548,600.687,680.36,767.969,863.58,964.589,1070.57,1182.022,1300.357,1428.333
OECD Env-Growth,SSP4_v9_130325,FIN,GDP|PPP,billion US$2005/yr,141.389,160.993,170.072,189.729,206.955,225.748,247.49,271.883,297.008,320.547,342.84,364.718,386.777,409.931,432.561,453.559,473.579,492.445,510.809,528.958,545.718
OECD Env-Growth,SSP4_v9_130325,FJI,GDP|PPP,billion US$2005/yr,3.154,3.556,3.575,3.899,4.273,4.76,5.278,5.689,6.063,6.388,6.67,6.918,7.12,7.297,7.434,7.526,7.608,7.683,7.758,7.837,7.916
OECD Env-Growth,SSP4_v9_130325,FRA,GDP|PPP,billion US$2005/yr,1719.732,1858.628,1921.794,2041.204,2220.457,2432.84,2694.187,2999.601,3325.086,3657.712,3980.635,4303.586,4642.095,4983.071,5310.841,5621.753,5926.007,6222.995,6512.893,6796.31,7061.638
OECD Env-Growth,SSP4_v9_130325,GAB,GDP|PPP,billion US$2005/yr,16.369,17.839,20.49,24.263,27.399,30.778,34.542,38.526,43.155,48.479,54.526,61.198,68.5,76.611,85.58,95.31,105.827,116.954,128.903,141.606,155.221
OECD Env-Growth,SSP4_v9_130325,GBR,GDP|PPP,billion US$2005/yr,1711.123,1971.522,2014.292,2180.495,2453.564,2738.214,3038.311,3355.866,3683.516,4014.361,4323.922,4618.396,4928.134,5252.154,5575.455,5870.932,6148.382,6414.557,6678.93,6950.897,7217.326
OECD Env-Growth,SSP4_v9_130325,GEO,GDP|PPP,billion US$2005/yr,11.056,15.747,20.242,27.192,34.281,41.096,47.99,55.18,62.592,69.589,75.863,81.353,86.536,92.002,96.986,100.921,103.653,106.116,108.709,111.483,114.078
OECD Env-Growth,SSP4_v9_130325,GHA,GDP|PPP,billion US$2005/yr,20.446,26.141,36.062,56.202,79.52,104.961,130.783,154.137,178.912,205.761,235.078,268.217,305.507,347.011,392.778,442.374,495.673,552.286,612.284,675.545,742.645
OECD Env-Growth,SSP4_v9_130325,GIN,GDP|PPP,billion US$2005/yr,5.533,8.778,9.766,13.649,24.859,36.424,48.143,58.726,69.852,81.689,94.309,107.488,121.022,135.298,150.417,166.192,182.544,199.504,217.204,235.756,255.59
OECD Env-Growth,SSP4_v9_130325,GMB,GDP|PPP,billion US$2005/yr,2.048,2.404,3.169,4.156,5.437,7.007,8.796,10.588,12.539,14.644,16.894,19.299,21.846,24.559,27.465,30.539,33.773,37.183,40.789,44.639,48.746
OECD Env-Growth,SSP4_v9_130325,GNB,GDP|PPP,billion US$2005/yr,1.421,1.391,1.612,2.031,2.527,3.176,3.969,4.825,5.809,6.944,8.216,9.618,11.125,12.749,14.472,16.289,18.17,20.097,22.094,24.137,26.285
OECD Env-Growth,SSP4_v9_130325,GNQ,GDP|PPP,billion US$2005/yr,4.518,15.08,21.538,25.561,28.343,33.611,39.413,45.641,52.434,59.883,67.871,76.263,85.225,94.811,104.864,115.41,126.284,137.451,148.878,160.538,172.485
OECD Env-Growth,SSP4_v9_130325,GRC,GDP|PPP,billion US$2005/yr,221.79,270.343,273.897,256.19,288.179,319.924,360.08,403.24,443.995,480.921,516.057,550.727,585.701,618.724,647.608,670.832,691.185,709.408,726.697,742.708,754.933
OECD Env-Growth,SSP4_v9_130325,GTM,GDP|PPP,billion US$2005/yr,44.497,51.652,61.823,72.278,85.768,102.481,122.076,141.898,163.4,186.857,212.27,239.595,268.675,300.186,334.471,371.711,411.864,454.854,501.165,551.15,605.498
OECD Env-Growth,SSP4_v9_130325,GUY,GDP|PPP,billion US$2005/yr,1.827,1.893,2.342,3.02,3.634,4.301,4.98,5.677,6.442,7.348,8.397,9.526,10.595,11.601,12.689,13.961,15.268,16.539,17.749,18.944,20.173
OECD Env-Growth,SSP4_v9_130325,HKG,GDP|PPP,billion US$2005/yr,198.517,243.081,294.826,351.211,419.179,475.289,528.469,580.906,628.606,669.526,703.879,734.766,765.052,791.989,814.236,828.978,837.012,838.966,834.675,824.647,809.217
OECD Env-Growth,SSP4_v9_130325,HND,GDP|PPP,billion US$2005/yr,17.957,22.542,26.744,31.807,38.757,46.803,55.481,63.83,72.862,82.576,92.975,104,115.63,128.23,141.981,156.92,172.922,189.998,208.418,228.394,250.192
OECD Env-Growth,SSP4_v9_130325,HRV,GDP|PPP,billion US$2005/yr,54.752,68.104,71.255,73.626,81.232,88.507,96.998,106.087,114.546,121.718,127.904,133.912,139.882,145.19,149.618,152.648,154.617,155.838,156.56,156.858,156.516
OECD Env-Growth,SSP4_v9_130325,HTI,GDP|PPP,billion US$2005/yr,9.83,9.564,9.918,13.09,16.99,21.728,26.908,31.85,37.256,43.019,49.097,55.591,62.416,69.635,77.374,85.61,94.289,103.384,112.945,123.021,133.823
OECD Env-Growth,SSP4_v9_130325,HUN,GDP|PPP,billion US$2005/yr,139.591,171.187,169.548,177.283,192.026,213.398,239.108,266.246,290.747,313.78,336.538,358.327,380.573,402.901,422.441,439.63,456.339,471.513,485.632,498.87,510.632
OECD Env-Growth,SSP4_v9_130325,IDN,GDP|PPP,billion US$2005/yr,559.269,704.561,929.865,1260.973,1730.752,2316.574,2979.939,3700.59,4481.019,5271.981,6044.947,6799.38,7521.637,8182.331,8753.248,9242.692,9668.899,10033.896,10342.574,10598.21,10794.665
OECD Env-Growth,SSP4_v9_130325,IND,GDP|PPP,billion US$2005/yr,1768.738,2431.676,3653.102,4999.23,6901.443,9162.56,11709.192,14493.17,17509.738,20647.27,23838.428,27082.146,30339.685,33501.05,36450.78,39125.603,41545.431,43704.377,45641.912,47371.158,48835.938
OECD Env-Growth,SSP4_v9_130325,IRL,GDP|PPP,billion US$2005/yr,127.109,161.779,160.981,178.354,199.907,222.512,248.43,275.058,300.676,324.517,348.456,373.893,401.301,429.195,455.616,478.441,500.314,521.722,543.436,565.378,585.797
OECD Env-Growth,SSP4_v9_130325,IRN,GDP|PPP,billion US$2005/yr,490.245,643.503,810.315,854.867,968.649,1132.783,1320.086,1549.49,1801.961,2038.753,2246.094,2432.374,2595.351,2754.178,2892.607,2999.514,3079.549,3144.84,3209.21,3277.227,3340.288
OECD Env-Growth,SSP4_v9_130325,IRQ,GDP|PPP,billion US$2005/yr,112.203,82.51,102.337,172.051,264.842,345.414,464.624,619.913,771.372,932.399,1092.018,1253.438,1430.944,1642.365,1904.135,2231.592,2635.082,3121.402,3698.679,4374.677,5160.043
OECD Env-Growth,SSP4_v9_130325,ISL,GDP|PPP,billion US$2005/yr,8.399,10.352,10.424,11.969,13.886,16.09,18.618,21.298,24.024,26.7,29.232,31.729,34.241,36.831,39.385,41.705,43.842,45.807,47.672,49.45,51.041
OECD Env-Growth,SSP4_v9_130325,ISR,GDP|PPP,billion US$2005/yr,146.008,161.726,198.145,244.786,298.48,359.391,428.657,506.375,590.079,676.503,763.226,851.327,943.948,1042.717,1145.627,1250.776,1359.741,1474.188,1596.084,1726.163,1860.56
OECD Env-Growth,SSP4_v9_130325,ITA,GDP|PPP,billion US$2005/yr,1578.216,1657.345,1641.252,1684.387,1785.466,1901.275,2041.348,2200.489,2365.388,2535.253,2709.571,2887.266,3069.591,3245.803,3401.723,3539.553,3676.669,3807.959,3932.844,4046.446,4140.696
OECD Env-Growth,SSP4_v9_130325,JAM,GDP|PPP,billion US$2005/yr,17.391,19.147,18.919,19.923,21.437,23.315,25.538,27.963,30.889,34.317,38.082,42.105,46.085,50.08,54.394,58.812,63.292,67.676,71.981,76.257,80.419
OECD Env-Growth,SSP4_v9_130325,JOR,GDP|PPP,billion US$2005/yr,17.226,23.456,31.744,39.372,52.303,70.86,95.812,127.291,166.629,214.646,271.935,339.955,420.463,513.197,618.408,737.438,870.665,1015.079,1169.967,1334.871,1510.349
OECD Env-Growth,SSP4_v9_130325,JPN,GDP|PPP,billion US$2005/yr,3630.235,3872.981,3899.299,4115.094,4308.477,4587.023,4929.738,5274.632,5576.051,5868.758,6129.464,6380.293,6619.223,6817.698,6967.053,7058.858,7111.699,7136.975,7142.532,7128.714,7082.885
OECD Env-Growth,SSP4_v9_130325,KAZ,GDP|PPP,billion US$2005/yr,80.457,131.765,178.18,238.831,315.076,421.578,528.214,642.617,745.533,816.44,841.056,838.993,836.814,841.776,846.023,843.716,842.975,843.114,845.424,848.03,846.274
OECD Env-Growth,SSP4_v9_130325,KEN,GDP|PPP,billion US$2005/yr,40.107,47.951,60.007,78.301,103.843,132.416,163.456,193.524,226.984,264.567,307.149,355.3,409.85,470.983,539.155,614.09,695.442,783.302,878.248,980.318,1090.687
OECD Env-Growth,SSP4_v9_130325,KGZ,GDP|PPP,billion US$2005/yr,7.38,8.887,10.941,14.104,17.488,21.721,26.583,31.641,36.901,42.137,47.038,51.664,56.24,60.749,64.83,68.049,70.8,73.179,75.333,77.191,78.583
OECD Env-Growth,SSP4_v9_130325,KHM,GDP|PPP,billion US$2005/yr,12.889,20.143,27.826,38.251,53.193,67.42,80.22,89.69,98.186,106.172,112.485,117.912,121.87,125.262,128.081,130.039,131.302,132.013,132.568,133.246,133.963
OECD Env-Growth,SSP4_v9_130325,KOR,GDP|PPP,billion US$2005/yr,880.446,1096.699,1320.884,1592.54,1914.173,2259.035,2595.824,2901.593,3157.088,3368.069,3531.279,3667.124,3752.659,3806.182,3850.14,3862.566,3865.191,3851.901,3825.039,3788.141,3737.804
OECD Env-Growth,SSP4_v9_130325,KWT,GDP|PPP,billion US$2005/yr,74.446,110.445,124.857,161.086,196.273,240.746,300.825,375.458,459.512,534.87,599.154,649.023,687.086,712.801,727.66,735.753,743.273,749.67,755.374,758.838,758.037
OECD Env-Growth,SSP4_v9_130325,LAO,GDP|PPP,billion US$2005/yr,7.207,9.754,14.34,21.173,30.551,40.057,48.789,55.863,62.745,69.505,75.996,81.921,87.485,93.296,99.665,106.604,113.842,121.295,129.279,138.141,148.27
OECD Env-Growth,SSP4_v9_130325,LBN,GDP|PPP,billion US$2005/yr,32.288,38.884,53.347,61.974,74.974,89.271,104.214,119.134,134.029,148.077,160.915,173.364,184.961,195.046,203.822,210.841,216.438,220.444,223.217,225.157,226.311
OECD Env-Growth,SSP4_v9_130325,LBR,GDP|PPP,billion US$2005/yr,0.979,1.1,1.926,2.986,4.576,6.871,9.528,12.366,15.584,19.316,23.602,28.471,33.977,40.075,46.721,53.868,61.448,69.3,77.39,85.669,94.164
OECD Env-Growth,SSP4_v9_130325,LBY,GDP|PPP,billion US$2005/yr,66.032,80.865,99.765,127.767,158.428,193.177,232.066,273.312,310.811,338.724,356.949,371.304,384.962,398.94,411.699,422.953,433.694,444.531,456.601,469.719,482.07
OECD Env-Growth,SSP4_v9_130325,LCA,GDP|PPP,billion US$2005/yr,1.336,1.469,1.439,1.527,1.722,1.968,2.278,2.629,3.023,3.453,3.905,4.378,4.871,5.377,5.881,6.352,6.797,7.208,7.595,7.964,8.307
OECD Env-Growth,SSP4_v9_130325,LKA,GDP|PPP,billion US$2005/yr,57.409,69.74,95.022,132.104,177.587,229.043,283.211,336.799,388.906,436.662,481.149,524.361,566.941,606.565,638.648,663.243,685.306,705.629,724.6,741.525,754.79
OECD Env-Growth,SSP4_v9_130325,LSO,GDP|PPP,billion US$2005/yr,2.161,2.493,3.119,3.979,4.851,5.779,6.771,7.675,8.717,9.879,11.169,12.57,14.081,15.718,17.512,19.465,21.568,23.801,26.199,28.805,31.644
OECD Env-Growth,SSP4_v9_130325,LTU,GDP|PPP,billion US$2005/yr,33.309,48.474,51.059,61.261,71.058,77.682,83.157,88.413,93.285,97.095,99.135,100.144,101.475,103.573,105.8,107.061,107.363,107.238,107.161,107.586,108.401
OECD Env-Growth,SSP4_v9_130325,LUX,GDP|PPP,billion US$2005/yr,26.64,31.776,34.848,38.519,43.677,48.539,53.03,57.344,61.467,65.205,68.628,71.928,75.09,77.83,80.02,82.328,84.503,86.345,87.936,89.232,90.03
OECD Env-Growth,SSP4_v9_130325,LVA,GDP|PPP,billion US$2005/yr,20.24,30,28.991,35.349,41.231,46.599,52.145,57.067,61.357,64.993,67.712,69.832,72.437,75.136,77.152,78.338,79.411,80.073,80.608,81.173,81.538
OECD Env-Growth,SSP4_v9_130325,MAC,GDP|PPP,billion US$2005/yr,10.316,17.925,31.329,35.943,39.239,41.857,44.597,47.157,49.282,50.968,52.221,53.15,54.038,54.589,54.614,54.274,53.802,53.157,52.395,51.492,50.335
OECD Env-Growth,SSP4_v9_130325,MAR,GDP|PPP,billion US$2005/yr,84.841,108.171,137.293,171.057,223.725,286.571,358.178,435.84,517.749,598.836,677.109,750.737,820.704,888.105,951.176,1008.321,1060.26,1107.671,1152.896,1197.906,1242.114
OECD Env-Growth,SSP4_v9_130325,MDA,GDP|PPP,billion US$2005/yr,6.032,8.492,9.951,12.37,15.505,19.358,23.707,28.316,32.801,36.745,39.88,42.299,44.589,47.024,49.056,50.247,51.12,51.73,52.343,53.029,53.632
OECD Env-Growth,SSP4_v9_130325,MDG,GDP|PPP,billion US$2005/yr,13.884,15.537,17.999,20.482,26.448,34.654,44.685,55.578,68.609,84.378,103.14,124.938,149.984,178.603,211.2,247.763,288.203,332.357,380.481,432.975,490.481
OECD Env-Growth,SSP4_v9_130325,MDV,GDP|PPP,billion US$2005/yr,1.193,1.562,2.333,2.792,3.344,3.993,4.786,5.685,6.682,7.712,8.717,9.69,10.688,11.74,12.793,13.773,14.614,15.316,15.911,16.446,16.93
OECD Env-Growth,SSP4_v9_130325,MEX,GDP|PPP,billion US$2005/yr,1202.506,1297.336,1409.686,1667.564,1948.304,2251.88,2598.759,2971.871,3349.55,3733.059,4134.695,4553.559,4979.503,5415.279,5841.067,6258.61,6671.11,7072.444,7462.979,7841.752,8200.204
OECD Env-Growth,SSP4_v9_130325,MKD,GDP|PPP,billion US$2005/yr,14.844,16.045,18.931,21.823,26.523,31.969,38.047,44.612,51.224,57.442,63.196,68.885,74.617,79.916,84.408,87.853,90.284,91.847,92.73,93.058,92.771
OECD Env-Growth,SSP4_v9_130325,MLI,GDP|PPP,billion US$2005/yr,8.572,11.655,14.86,16.926,22.668,30.11,38.826,48.148,58.688,70.63,83.999,98.717,114.59,131.575,149.435,168.137,187.375,207.143,227.44,248.36,270.234
OECD Env-Growth,SSP4_v9_130325,MLT,GDP|PPP,billion US$2005/yr,8.12,8.488,9.442,10.421,11.699,13.264,15.149,17.219,19.134,20.757,22.1,23.244,24.302,25.296,26.19,26.874,27.343,27.626,27.81,27.954,28.046
OECD Env-Growth,SSP4_v9_130325,MMR,GDP|PPP,billion US$2005/yr,25.986,47.593,69.159,91.587,121.608,147.717,165.681,171.004,170.326,165.278,156.671,145.814,133.815,121.29,108.856,96.744,85.378,74.826,65.216,56.605,48.922
OECD Env-Growth,SSP4_v9_130325,MNE,GDP|PPP,billion US$2005/yr,0,5.163,6.414,7.028,7.906,8.943,10.084,11.237,12.361,13.404,14.396,15.45,16.591,17.647,18.552,19.282,19.858,20.303,20.64,20.88,20.997
OECD Env-Growth,SSP4_v9_130325,MNG,GDP|PPP,billion US$2005/yr,5.325,7.29,9.977,17.688,27.912,39.27,52.38,66.813,82.093,97.226,111.492,124.734,137.779,150.47,161.999,170.985,178.324,184.445,189.928,194.845,198.521
OECD Env-Growth,SSP4_v9_130325,MOZ,GDP|PPP,billion US$2005/yr,9.113,13.906,19.244,27.851,39.959,53.376,66.803,78.704,91.251,105.208,120.416,136.915,154.553,173.1,193.012,214.129,236.533,260.259,285.44,312.519,341.965
OECD Env-Growth,SSP4_v9_130325,MRT,GDP|PPP,billion US$2005/yr,4.68,5.868,7.624,10.061,13.149,16.659,20.559,24.813,29.724,35.539,42.335,50.122,58.908,68.714,79.523,91.444,104.427,118.367,133.253,149.072,166.006
OECD Env-Growth,SSP4_v9_130325,MUS,GDP|PPP,billion US$2005/yr,10.864,12.628,15.734,19.017,23.554,28.205,32.825,37.144,41.109,44.669,48.058,50.98,53.537,55.748,57.563,59.197,60.684,61.893,62.918,63.836,64.647
OECD Env-Growth,SSP4_v9_130325,MWI,GDP|PPP,billion US$2005/yr,7.492,8.268,11.854,15.337,21.129,28.542,37.508,47.183,58.744,72.81,89.818,110.269,134.654,163.614,197.602,236.888,281.552,331.775,388.018,450.466,519.775
OECD Env-Growth,SSP4_v9_130325,MYS,GDP|PPP,billion US$2005/yr,239.035,301.308,375.288,473.077,591.867,723.911,875.493,1040.734,1213.705,1383.638,1549.599,1721.225,1896.948,2067.072,2226.65,2377.114,2517.621,2646.241,2762.732,2866.333,2954.3
OECD Env-Growth,SSP4_v9_130325,NAM,GDP|PPP,billion US$2005/yr,8.511,10.827,13.403,16.304,20.203,24.848,30.293,36.14,42.61,49.769,57.667,66.186,75.27,84.915,95.35,106.401,118.259,130.842,144.092,158.315,173.721
OECD Env-Growth,SSP4_v9_130325,NCL,GDP|PPP,billion US$2005/yr,3.06,3.609,4.25,5.244,6.252,7.413,8.821,10.381,12.007,13.649,15.247,16.816,18.335,19.783,21.112,22.294,23.369,24.324,25.182,25.949,26.599
OECD Env-Growth,SSP4_v9_130325,NER,GDP|PPP,billion US$2005/yr,6.521,7.924,10.085,14.511,19.584,26.002,33.774,42.45,53.044,66.115,82.125,101.608,125.084,153.106,186.181,224.38,267.828,316.589,370.619,430.312,495.633
OECD Env-Growth,SSP4_v9_130325,NGA,GDP|PPP,billion US$2005/yr,181.73,244.642,338.225,470.333,649.365,859.062,1100.243,1351.464,1626.397,1930.241,2275.957,2679.344,3148.242,3685.957,4298.227,4998.46,5778.258,6637.617,7563.977,8555.11,9613.317
OECD Env-Growth,SSP4_v9_130325,NIC,GDP|PPP,billion US$2005/yr,10.847,12.669,14.467,17.301,20.811,25.532,30.866,35.965,41.069,45.916,50.471,54.789,58.708,62.379,65.735,68.688,71.31,73.616,75.724,77.691,79.484
OECD Env-Growth,SSP4_v9_130325,NLD,GDP|PPP,billion US$2005/yr,536.931,573.162,614.809,657.146,715.147,772.461,833.615,896.976,963.576,1033.163,1101.36,1166.87,1232.926,1297.957,1359.287,1418.998,1478.364,1535.908,1591.323,1644.423,1691.335
OECD Env-Growth,SSP4_v9_130325,NOR,GDP|PPP,billion US$2005/yr,195.948,218.653,228.255,256.629,287.098,314.815,349.325,387.645,421.448,450.161,479.803,512.709,548.033,585.544,624.147,661.086,697.42,731.668,763.747,793.798,820.187
OECD Env-Growth,SSP4_v9_130325,NPL,GDP|PPP,billion US$2005/yr,22.025,26.022,32.337,39.914,50.526,62.961,76.379,88.671,101.623,115.303,129.646,144.626,160.45,177.407,195.951,216.399,238.088,261.22,286.473,314.436,345.598
